,customer_id,address,postcode,state,country,property_valuation,earnings
865,1040,27135 Melvin Plaza,4556,QLD,Australia,8,1768.4300000000003
866,1041,40 Kinsman Pass,2065,NSW,Australia,10,2292.5099999999998
867,1042,094 Green Road,2216,NSW,Australia,11,2771.37
868,1043,91 Spohn Plaza,4573,QLD,Australia,7,6933.55
869,1044,5 Jana Drive,4570,QLD,Australia,1,2205.2700000000004
870,1045,201 Pepper Wood Avenue,2154,NSW,Australia,11,2038.5800000000002
871,1046,4408 Haas Way,2171,NSW,Australia,9,1985.1000000000001
872,1047,6 Pawling Trail,2871,NSW,Australia,7,2026.5400000000002
873,1048,31111 Hoepker Road,3034,VIC,Australia,9,2830.94
874,1049,79 Lighthouse Bay Lane,3082,VIC,Australia,8,4486.320000000001
875,1050,2354 Forster Road,2131,NSW,Australia,11,2535.63
876,1051,5271 Vernon Court,3207,VIC,Australia,10,1294.6899999999998
877,1052,06 Declaration Hill,3184,VIC,Australia,11,3260.3199999999997
878,1053,07716 5th Alley,2250,NSW,Australia,5,1566.26
879,1054,10 Pennsylvania Hill,2118,NSW,Australia,11,3406.16
880,1055,2330 Huxley Crossing,2570,NSW,Australia,10,343.24
881,1056,5811 Hanson Lane,2260,NSW,Australia,7,3954.42
882,1057,7 Main Crossing,2065,NSW,Australia,12,2488.8
883,1058,682 Spenser Plaza,3977,VIC,Australia,6,759.5700000000002
884,1059,1149 Riverside Parkway,2016,NSW,Australia,11,1618.8300000000002
885,1060,1176 Pine View Lane,2112,NSW,Australia,11,2475.2799999999997
886,1061,22 Sachtjen Avenue,2137,NSW,Australia,12,1137.94
887,1062,6 Pankratz Crossing,2228,NSW,Australia,11,4450.85
888,1063,6988 Acker Crossing,2217,NSW,Australia,10,3112.69
889,1064,9993 Mccormick Street,2223,NSW,Australia,8,1398.3999999999999
890,1065,7 Holmberg Circle,2018,NSW,Australia,9,2753.32
891,1066,7 Village Green Circle,3109,VIC,Australia,10,1396.98
892,1067,4044 Tennessee Parkway,2315,NSW,Australia,9,741.97
893,1068,4297 Emmet Lane,2170,NSW,Australia,8,4841.71
894,1069,6 Sycamore Drive,4053,QLD,Australia,7,1982.69
895,1070,6 Barby Road,4300,QLD,Australia,4,3559.49
896,1071,37495 Summerview Park,2619,NSW,Australia,7,3359.09
897,1072,3 Center Crossing,2452,NSW,Australia,3,2102.32
898,1073,19386 Burrows Way,2229,NSW,Australia,10,2723.99
899,1074,4 Quincy Trail,2800,NSW,Australia,3,4053.6800000000003
900,1075,69881 Westport Parkway,2880,NSW,Australia,1,2242.12
901,1076,44 Ramsey Road,2515,NSW,Australia,9,8104.54
902,1077,12764 Raven Plaza,4020,QLD,Australia,7,1658.4500000000003
903,1078,356 Petterle Way,2193,NSW,Australia,9,899.97
904,1079,2827 Fallview Lane,2064,NSW,Australia,9,2306.99
905,1080,7 Del Sol Road,4220,QLD,Australia,9,1857.62
906,1081,05415 Basil Junction,2450,NSW,Australia,8,3227.89
907,1082,09 Warbler Court,4152,QLD,Australia,9,2832.7000000000003
908,1083,847 David Hill,4035,QLD,Australia,8,880.99
909,1084,24596 Hoepker Avenue,2322,NSW,Australia,4,6580.56
910,1085,75 Mesta Hill,4509,QLD,Australia,7,1081.65
911,1086,7258 Mandrake Terrace,3138,VIC,Australia,9,4705.65
912,1087,84741 Scoville Terrace,3029,VIC,Australia,5,1521.5700000000002
913,1088,04328 Rowland Plaza,3441,VIC,Australia,9,3595.32
914,1089,332 Maywood Crossing,3136,VIC,Australia,9,2349.29
915,1090,6026 Graceland Crossing,2121,NSW,Australia,11,1529.0100000000002
916,1091,0 Fremont Court,3023,VIC,Australia,7,4183.81
917,1092,5515 Artisan Center,3337,VIC,Australia,3,1245.27
918,1093,0 Nevada Pass,2216,NSW,Australia,10,7159.69
919,1094,06 Heffernan Junction,4074,QLD,Australia,7,3632.3
920,1095,04 Onsgard Center,2101,NSW,Australia,9,4498.34
921,1096,37 Division Way,2153,NSW,Australia,9,2086.85
922,1097,9623 Fisk Plaza,2164,NSW,Australia,8,666.7899999999998
923,1098,9419 Homewood Way,2160,NSW,Australia,9,3879.14
924,1099,26349 Spaight Junction,2756,NSW,Australia,8,183.1999999999999
925,1100,1063 Forest Avenue,4510,QLD,Australia,3,1051.23
926,1101,548 Dahle Lane,2075,NSW,Australia,11,4267.42
927,1102,4 Barby Road,2647,NSW,Australia,3,5025.4400000000005
928,1103,258 Luster Court,2154,NSW,Australia,10,7367.88
929,1104,22669 Lien Center,2565,NSW,Australia,6,2568.9700000000003
930,1105,9 Autumn Leaf Court,2731,NSW,Australia,4,2712.5699999999997
931,1106,9 Superior Plaza,3185,VIC,Australia,11,5691.610000000001
932,1107,86603 Dexter Road,2164,NSW,Australia,9,1843.57
933,1108,8 Ridgeview Park,2323,NSW,Australia,5,1338.61
934,1109,4754 Ramsey Junction,3130,VIC,Australia,9,683.2
935,1110,9 Dayton Alley,3757,VIC,Australia,7,4574.099999999999
936,1111,08 Carey Center,3284,VIC,Australia,6,2561.1499999999996
937,1112,915 Thackeray Junction,2204,NSW,Australia,11,1217.23
938,1113,515 3rd Road,2037,NSW,Australia,12,6072.4800000000005
939,1114,184 Roth Pass,4211,QLD,Australia,7,1774.12
940,1115,84 Porter Alley,2153,NSW,Australia,10,4631.23
941,1116,79494 Ruskin Circle,2527,NSW,Australia,9,4053.92
942,1117,98 Schiller Junction,2747,NSW,Australia,9,3427.64
943,1118,20519 Katie Circle,2152,NSW,Australia,8,1858.9699999999998
944,1119,2273 Oneill Place,2118,NSW,Australia,11,4825.85
945,1120,03 6th Alley,2168,NSW,Australia,9,912.9400000000002
946,1121,8548 Hanover Park,2067,NSW,Australia,11,327.07000000000016
947,1122,4079 Lindbergh Center,3021,VIC,Australia,8,3026.3900000000003
948,1123,338 Grasskamp Lane,2573,NSW,Australia,7,4235.799999999999
949,1124,0355 3rd Drive,2118,NSW,Australia,11,2742.04
950,1125,0182 Esker Center,2759,NSW,Australia,9,2839.93
951,1126,48 Sheridan Road,3185,VIC,Australia,11,2135.37
952,1127,1879 Mitchell Center,2206,NSW,Australia,10,2285.05
953,1128,81114 7th Place,4869,QLD,Australia,4,3388.35
954,1129,1 Nevada Park,4226,QLD,Australia,8,6790.69
955,1130,6 Buell Point,2062,NSW,Australia,12,3784.98
956,1131,4284 Debra Drive,4814,QLD,Australia,3,4703.33
957,1132,8 Hansons Street,3076,VIC,Australia,7,3203.16
958,1133,7674 Roxbury Junction,4815,QLD,Australia,4,4618.8
959,1134,771 Sugar Way,2076,NSW,Australia,11,1733.7900000000002
960,1135,1792 Judy Road,2539,NSW,Australia,6,1758.9800000000002
961,1136,92 Melvin Hill,2147,NSW,Australia,9,3394.1
962,1137,592 Merry Lane,3184,VIC,Australia,3,4837.19
963,1138,6 Dapin Park,4503,QLD,Australia,6,5174.44
964,1139,03 Holmberg Park,4127,QLD,Australia,2,1434.57
965,1140,8587 Graceland Way,2206,NSW,Australia,10,6541.05
966,1141,91 Messerschmidt Trail,3162,VIC,Australia,11,772.0999999999999
967,1142,5998 Bayside Terrace,2526,NSW,Australia,9,1841.73
968,1143,107 Moland Court,2579,NSW,Australia,5,3277.77
969,1144,4439 7th Terrace,2177,NSW,Australia,9,5961.25
970,1145,2272 Dennis Alley,3165,VIC,Australia,10,1172.58
971,1146,0 Scofield Plaza,3201,VIC,Australia,4,1294.4
972,1147,51152 Brickson Park Crossing,2768,NSW,Australia,9,4173.67
973,1148,4668 Coleman Street,2160,NSW,Australia,5,1689.75
974,1149,8 Moland Junction,2148,NSW,Australia,7,2393.31
975,1150,1 Raven Junction,4502,QLD,Australia,4,6308.28
976,1151,40570 Acker Alley,2166,NSW,Australia,9,3449.31
977,1152,893 Petterle Trail,4551,QLD,Australia,10,4516.14
978,1153,84 Monument Terrace,4127,QLD,Australia,4,2501.78
979,1154,0103 Bay Junction,2222,NSW,Australia,11,958.31
980,1155,9618 Havey Place,2710,NSW,Australia,1,2332.45
981,1156,098 Veith Hill,4510,QLD,Australia,3,2559.66
982,1157,03058 Shoshone Lane,2090,NSW,Australia,12,5037.46
983,1158,7975 Browning Plaza,3038,VIC,Australia,4,4888.97
984,1159,154 Cambridge Point,3551,VIC,Australia,8,2352.28
985,1160,3 Sachs Point,2250,NSW,Australia,7,684.5199999999999
986,1161,0386 Mayfield Way,4122,QLD,Australia,7,2669.74
987,1162,24 Merchant Plaza,3031,VIC,Australia,10,1675.3100000000002
988,1163,353 Oneill Park,3145,VIC,Australia,9,1775.0100000000002
989,1164,92867 Lukken Lane,3142,VIC,Australia,9,346.88999999999993
990,1165,11 Corscot Plaza,2710,NSW,Australia,1,3286.3500000000004
991,1166,13 Buhler Plaza,2576,NSW,Australia,8,2539.71
992,1167,72673 Mayfield Trail,4209,QLD,Australia,6,2641.9300000000003
993,1168,42739 Moose Pass,3442,VIC,Australia,8,6128.860000000001
994,1169,3 Atwood Lane,2153,NSW,Australia,10,4318.2
995,1170,378 Prentice Point,4064,QLD,Australia,9,3351.7
996,1171,95 Forest Run Drive,4152,QLD,Australia,8,3879.3199999999997
997,1172,20 Main Road,2230,NSW,Australia,9,3329.4700000000003
998,1173,71 Cherokee Hill,2127,NSW,Australia,7,348.6199999999999
999,1174,698 Summer Ridge Way,2529,NSW,Australia,7,1854.13
1000,1175,79 Grasskamp Center,2170,NSW,Australia,9,1153.84
1001,1176,6541 Dahle Junction,2212,NSW,Australia,9,842.1499999999999
1002,1177,858 Swallow Parkway,2150,NSW,Australia,8,2447.0499999999997
1003,1178,0005 Independence Drive,2118,NSW,Australia,9,5167.23
1004,1179,525 Kedzie Street,4012,QLD,Australia,8,5068.4400000000005
1005,1180,03890 Logan Court,2747,NSW,Australia,8,2305.11
1006,1181,8 Clyde Gallagher Court,4217,QLD,Australia,8,4513.0599999999995
1007,1182,62 Elka Terrace,2430,NSW,Australia,3,3597.45
1008,1183,85931 Johnson Alley,3039,VIC,Australia,6,4140.91
1009,1184,63588 Clove Court,2017,NSW,Australia,9,4314.89
1010,1185,86 Stang Way,2213,NSW,Australia,10,773.8100000000002
1011,1186,84 Westridge Hill,2061,NSW,Australia,10,2437.23
1012,1187,53740 Vera Parkway,3644,VIC,Australia,1,831.25
1013,1188,2 Ramsey Parkway,2104,NSW,Australia,11,2299.82
1014,1189,651 Mesta Drive,3173,VIC,Australia,9,1472.66
1015,1190,1 Merrick Parkway,2830,NSW,Australia,2,2008.23
1016,1191,135 Crest Line Drive,2044,NSW,Australia,10,1339.27
1017,1192,63576 Anzinger Trail,2168,NSW,Australia,9,1397.3799999999999
1018,1193,05 Charing Cross Plaza,2320,NSW,Australia,5,962.2199999999998
1019,1194,261 Farmco Drive,4118,QLD,Australia,4,4148.57
1020,1195,0 Northport Hill,3043,VIC,Australia,8,3463.8100000000004
1021,1196,894 Maple Wood Drive,2251,NSW,Australia,10,1455.3799999999999
1022,1197,05 Daystar Lane,2560,NSW,Australia,8,1559.1300000000006
1023,1198,81167 Division Hill,2873,NSW,Australia,1,2323.92
1024,1199,761 Bellgrove Lane,2541,NSW,Australia,7,2037.32
1025,1200,614 Shopko Trail,4350,QLD,Australia,3,2844.9
1026,1201,1911 Waxwing Point,2761,NSW,Australia,9,807.37
1027,1202,0 Kedzie Junction,2155,NSW,Australia,10,412.8499999999999
1028,1203,0108 Forster Parkway,4017,QLD,Australia,6,830.2399999999999
1029,1204,466 Briar Crest Junction,2222,NSW,Australia,10,110.56
1030,1205,6072 Ridge Oak Junction,2222,NSW,Australia,10,4962.0199999999995
1031,1206,31445 Morningstar Drive,3429,VIC,Australia,5,889.72
1032,1207,22619 Schurz Street,2321,NSW,Australia,4,1108.1999999999998
1033,1208,61 Kim Avenue,2079,NSW,Australia,10,3238.37
1034,1209,12103 Merchant Circle,3072,VIC,Australia,9,1809.69
1035,1210,3 Porter Center,2230,NSW,Australia,9,4716.72
1036,1211,7 Luster Trail,2007,NSW,Australia,8,1495.94
1037,1212,7 Dahle Avenue,2620,NSW,Australia,9,2331.63
1038,1213,7 Magdeline Trail,3034,VIC,Australia,10,5490.29
1039,1214,275 Lindbergh Parkway,2086,NSW,Australia,11,3652.09
1040,1215,592 Tennessee Alley,2231,NSW,Australia,10,3118.9800000000005
1041,1216,0 American Ash Parkway,3175,VIC,Australia,7,2156.72
1042,1217,387 Pawling Drive,2580,NSW,Australia,4,3270.61
1043,1218,0 Evergreen Road,3037,VIC,Australia,7,4540.57
1044,1219,51529 Cascade Place,3550,VIC,Australia,4,2015.72
1045,1220,457 Ryan Road,3218,VIC,Australia,7,2476.2700000000004
1046,1221,94219 Buell Circle,2020,NSW,Australia,9,1500.4900000000002
1047,1222,267 Lukken Park,3930,VIC,Australia,9,667.99
1048,1223,54 Harbort Road,2480,NSW,Australia,7,1544.81
1049,1224,81 American Place,2259,NSW,Australia,6,4250.74
1050,1225,2388 Thackeray Place,3130,VIC,Australia,10,2078.59
1051,1226,85957 Basil Way,3029,VIC,Australia,7,937.4400000000005
1052,1227,01 Cottonwood Junction,2285,NSW,Australia,7,4101.860000000001
1053,1228,37 Sutherland Terrace,2830,NSW,Australia,4,922.34
1054,1229,7929 Grasskamp Trail,2119,NSW,Australia,11,3005.63
1055,1230,4 Hoard Pass,2153,NSW,Australia,9,617.98
1056,1231,2 Dunning Alley,2120,NSW,Australia,10,1718.6100000000001
1057,1232,61949 7th Road,4573,QLD,Australia,8,5011.9
1058,1233,26 Lotheville Court,2085,NSW,Australia,11,6634.14
1059,1234,3765 Mandrake Alley,2763,NSW,Australia,9,2048.65
1060,1235,67348 Lakewood Gardens Road,2852,NSW,Australia,2,3476.16
1061,1236,014 Birchwood Parkway,3030,VIC,Australia,7,3588.56
1062,1237,17357 Katie Center,3677,VIC,Australia,4,5731.25
1063,1238,5772 Kennedy Junction,3030,VIC,Australia,5,297.5799999999998
1064,1239,560 Melody Alley,4122,QLD,Australia,7,1795.3000000000002
1065,1240,92 Waubesa Center,2760,NSW,Australia,8,3015.0499999999997
1066,1241,359 Kropf Point,2750,NSW,Australia,9,1844.56
1067,1242,75 Scott Place,3806,VIC,Australia,7,1085.7400000000002
1068,1243,2 Eliot Lane,2155,NSW,Australia,11,5127.43
1069,1244,3466 Truax Terrace,2127,NSW,Australia,8,1968.68
1070,1245,9 7th Terrace,2155,NSW,Australia,10,2596.23
1071,1246,65209 Merrick Avenue,4873,QLD,Australia,2,1769.48
1072,1247,90351 Duke Junction,4820,QLD,Australia,1,2848.9400000000005
1073,1248,47 Glacier Hill Junction,4873,QLD,Australia,2,182.81000000000017
1074,1249,7978 Carberry Way,4817,QLD,Australia,2,4269.85
1075,1250,795 Arapahoe Hill,4818,QLD,Australia,7,6093.26
1076,1251,6 Lerdahl Plaza,4519,QLD,Australia,6,1481.07
1077,1252,60320 Emmet Road,4806,QLD,Australia,4,4548.3099999999995
1078,1253,11 Golf Pass,4805,QLD,Australia,2,1948.45
1079,1254,563 Northport Drive,4701,QLD,Australia,1,3436.5000000000005
1080,1255,8 Eggendart Court,2478,NSW,Australia,9,287.3099999999999
1081,1256,91336 Spenser Street,4560,QLD,Australia,6,2068.61
1082,1257,33 Rockefeller Avenue,4740,QLD,Australia,2,1791.15
1083,1258,71 Sundown Circle,4720,QLD,Australia,1,5441.22
1084,1259,33 Bayside Way,4702,QLD,Australia,1,3342.13
1085,1260,23 Hollow Ridge Avenue,4702,QLD,Australia,2,2195.2400000000002
1086,1261,16623 Mariners Cove Plaza,4127,QLD,Australia,2,1584.5
1087,1262,884 Shoshone Lane,4670,QLD,Australia,3,1355.3799999999997
1088,1263,12 Prentice Point,4670,QLD,Australia,1,2951.0199999999995
1089,1264,7008 Warner Park,4670,QLD,Australia,2,2699.7099999999996
1090,1265,51673 Heffernan Park,4655,QLD,Australia,3,1195.6099999999997
1091,1266,32 Meadow Ridge Alley,4610,QLD,Australia,1,3405.0999999999995
1092,1267,37 Clarendon Lane,4655,QLD,Australia,3,2557.49
1093,1268,7 Onsgard Court,4551,QLD,Australia,9,1318.2600000000004
1094,1269,543 Victoria Park,4702,QLD,Australia,6,935.0600000000001
1095,1270,640 Toban Hill,4702,QLD,Australia,6,2113.08
1096,1271,93 Corben Crossing,4506,QLD,Australia,4,950.1199999999999
1097,1272,26 Portage Junction,4503,QLD,Australia,5,4338.639999999999
1098,1273,7928 Mendota Circle,4503,QLD,Australia,2,1551.7500000000002
1099,1274,1075 Raven Place,4512,QLD,Australia,7,3532.37
1100,1275,0 Summerview Pass,4511,QLD,Australia,2,1540.0799999999997
1101,1276,7310 Shopko Trail,4500,QLD,Australia,8,969.91
1102,1277,6659 Kenwood Plaza,4380,QLD,Australia,1,1197.91
1103,1278,41 Knutson Alley,4370,QLD,Australia,4,721.51
1104,1279,67396 Roxbury Court,4817,QLD,Australia,3,2422.29
1105,1280,55 Hauk Court,4350,QLD,Australia,7,2799.4199999999996
1106,1281,131 Tony Road,4213,QLD,Australia,8,1186.6099999999997
1107,1282,791 Elgar Trail,4340,QLD,Australia,5,5521.41
1108,1283,617 Welch Street,4122,QLD,Australia,7,1012.1
1109,1284,1 Namekagon Plaza,4306,QLD,Australia,8,106.49999999999999
1110,1285,3 Blaine Road,4306,QLD,Australia,6,5553.4
1111,1286,77 Pankratz Plaza,4306,QLD,Australia,8,2415.24
1112,1287,4081 Veith Lane,4306,QLD,Australia,4,5456.97
1113,1288,55 Elgar Park,4306,QLD,Australia,7,1524.5800000000002
1114,1289,9821 Fair Oaks Trail,4306,QLD,Australia,1,3940.48
1115,1290,19679 Buell Pass,4305,QLD,Australia,5,7616.040000000001
1116,1291,8 Kinsman Alley,4304,QLD,Australia,2,5147.26
1117,1292,9989 Toban Way,4301,QLD,Australia,3,3607.66
1118,1293,378 Butterfield Pass,4300,QLD,Australia,6,4736.69
1119,1294,7 Schurz Parkway,4212,QLD,Australia,7,917.3199999999999
1120,1295,07780 Autumn Leaf Drive,4209,QLD,Australia,7,1882.9
1121,1296,87 Reinke Drive,4211,QLD,Australia,6,2793.27
1122,1297,3 Gina Center,4210,QLD,Australia,7,2424.5299999999997
1123,1298,029 Scott Center,4205,QLD,Australia,5,4113.36
1124,1299,36072 Lakewood Gardens Court,4051,QLD,Australia,8,5957.78
1125,1300,408 Grover Place,4165,QLD,Australia,9,6148.62
1126,1301,392 Ridge Oak Road,4165,QLD,Australia,7,2178.71
1127,1302,9 Sugar Junction,4053,QLD,Australia,7,5336.7300000000005
1128,1303,0917 Golf View Parkway,4217,QLD,Australia,1,4352.37
1129,1304,16039 Warrior Parkway,4130,QLD,Australia,7,2321.06
1130,1305,3 School Place,4124,QLD,Australia,4,2825.0
1131,1306,9120 Corry Avenue,4208,QLD,Australia,7,4077.19
1132,1307,2 Shoshone Way,4123,QLD,Australia,6,4526.73
1133,1308,32 Vidon Point,4118,QLD,Australia,7,4757.959999999999
1134,1309,515 Bunting Point,4115,QLD,Australia,8,1400.32
1135,1310,67727 Westerfield Hill,4164,QLD,Australia,9,2289.2700000000004
1136,1311,0 Moland Parkway,4127,QLD,Australia,7,2188.45
1137,1312,764 Dahle Alley,4115,QLD,Australia,8,1292.6000000000001
1138,1313,72 Shasta Plaza,4152,QLD,Australia,4,4753.51
1139,1314,210 Esch Park,2452,NSW,Australia,8,2894.17
1140,1315,55326 Fulton Hill,3931,VIC,Australia,10,2216.97
1141,1316,482 Bartelt Junction,4280,QLD,Australia,7,2152.88
1142,1317,58563 Monterey Hill,4300,QLD,Australia,2,7024.709999999999
1143,1318,889 Straubel Way,4055,QLD,Australia,6,3500.74
1144,1319,9 Dawn Court,4128,QLD,Australia,2,1579.83
1145,1320,1988 Bartillon Terrace,4500,QLD,Australia,3,1835.1799999999998
1146,1321,57384 Sycamore Park,4370,QLD,Australia,6,2398.25
1147,1322,276 Hoffman Road,4017,QLD,Australia,8,4008.84
1148,1323,98791 Johnson Way,4053,QLD,Australia,7,1695.38
1149,1324,7 John Wall Parkway,4020,QLD,Australia,5,2443.26
1150,1325,0693 Eagan Court,4019,QLD,Australia,4,104.24000000000001
1151,1326,38 Main Park,3188,VIC,Australia,8,3581.0
1152,1327,2 Shasta Street,3977,VIC,Australia,8,2848.5
1153,1328,27 Farmco Pass,3806,VIC,Australia,8,5351.58
1154,1329,9985 Barnett Circle,3940,VIC,Australia,7,8352.16
1155,1330,60855 Fieldstone Avenue,3939,VIC,Australia,6,5101.120000000001
1156,1331,2 Dixon Crossing,3910,VIC,Australia,7,6252.43
1157,1332,7 Canary Trail,3977,VIC,Australia,10,4492.34
1158,1333,09653 Golf View Way,3840,VIC,Australia,2,1924.18
1159,1334,433 Mockingbird Center,3840,VIC,Australia,2,719.98
1160,1335,4 Sycamore Pass,3977,VIC,Australia,5,3332.65
1161,1336,833 Sherman Court,3810,VIC,Australia,6,3595.9100000000003
1162,1337,0 Fulton Drive,3806,VIC,Australia,8,3417.42
1163,1338,02885 Buhler Court,3804,VIC,Australia,9,234.35999999999996
1164,1339,8766 Onsgard Plaza,3805,VIC,Australia,8,4713.219999999999
1165,1340,5061 Cottonwood Trail,3765,VIC,Australia,7,2120.42
1166,1341,05 Dahle Drive,3757,VIC,Australia,7,1213.75
1167,1342,5063 Shopko Pass,2582,NSW,Australia,8,2438.59
1168,1343,09 Hagan Pass,3196,VIC,Australia,8,1317.1599999999999
1169,1344,87897 Lighthouse Bay Pass,3747,VIC,Australia,4,628.5699999999999
1170,1345,294 Lawn Junction,3677,VIC,Australia,1,5170.95
1171,1346,5 Springview Terrace,3620,VIC,Australia,4,6736.53
1172,1347,9 Logan Drive,3620,VIC,Australia,2,3745.36
1173,1348,6002 Del Sol Trail,3630,VIC,Australia,2,5915.860000000001
1174,1349,77 Acker Alley,3151,VIC,Australia,10,1905.1599999999999
1175,1350,38 Hansons Place,3023,VIC,Australia,7,1235.26
1176,1351,30 Crescent Oaks Point,3564,VIC,Australia,2,4638.66
1177,1352,0784 Utah Plaza,3199,VIC,Australia,7,1151.6
1178,1353,5298 Nevada Circle,3500,VIC,Australia,1,2789.25
1179,1354,0 Ramsey Place,3444,VIC,Australia,4,2464.54
1180,1355,7006 Miller Avenue,3444,VIC,Australia,4,2713.7200000000003
1181,1356,1 Bayside Pass,3076,VIC,Australia,8,3853.42
1182,1357,43811 Golf View Road,3380,VIC,Australia,1,4732.839999999999
1183,1358,19 Green Ridge Avenue,3340,VIC,Australia,3,4113.04
1184,1359,91079 Lukken Way,3338,VIC,Australia,5,1550.8200000000002
1185,1360,1450 Gulseth Park,3337,VIC,Australia,5,1906.1499999999996
1186,1361,1 Boyd Terrace,3280,VIC,Australia,4,2536.58
1187,1362,9 Almo Alley,3224,VIC,Australia,5,1736.45
1188,1363,016 Tony Street,3222,VIC,Australia,5,2744.34
1189,1364,02505 Mariners Cove Street,3222,VIC,Australia,6,1033.8899999999999
1190,1365,970 Sundown Place,3222,VIC,Australia,5,818.7200000000001
1191,1366,0261 Roxbury Crossing,4164,QLD,Australia,9,1614.09
1192,1367,5413 Harbort Terrace,3226,VIC,Australia,7,2760.28
1193,1368,03444 Scott Lane,3204,VIC,Australia,10,3581.34
1194,1369,3 Schlimgen Alley,3201,VIC,Australia,6,2503.4700000000003
1195,1370,0162 Darwin Alley,3201,VIC,Australia,6,839.2700000000002
1196,1371,66 Division Pass,3840,VIC,Australia,1,1270.9399999999998
1197,1372,6 Forster Crossing,3198,VIC,Australia,8,2935.6800000000003
1198,1374,393 Warrior Crossing,3190,VIC,Australia,10,5196.33
1199,1375,3962 Rigney Center,3156,VIC,Australia,8,1849.91
1200,1376,64201 Bonner Point,3169,VIC,Australia,5,4576.53
1201,1377,0 Grasskamp Pass,3170,VIC,Australia,10,2814.08
1202,1378,3831 Paget Road,3163,VIC,Australia,6,4881.55
1203,1379,46523 Mcbride Circle,3161,VIC,Australia,9,4337.3099999999995
1204,1380,29 Mallory Circle,3791,VIC,Australia,9,2550.9400000000005
1205,1381,6229 Amoth Place,3156,VIC,Australia,8,4177.610000000001
1206,1382,952 Fairview Hill,3155,VIC,Australia,8,1946.8899999999999
1207,1383,6 La Follette Lane,3977,VIC,Australia,6,3357.8899999999994
1208,1384,6837 West Pass,4119,QLD,Australia,7,3307.4800000000005
1209,1385,28 Menomonie Street,3140,VIC,Australia,10,2624.5699999999997
1210,1386,94 Sheridan Parkway,3136,VIC,Australia,9,2724.7200000000003
1211,1387,50 Claremont Junction,3818,VIC,Australia,6,641.64
1212,1388,70676 Eggendart Trail,3028,VIC,Australia,8,3792.12
1213,1389,5586 Buena Vista Avenue,3106,VIC,Australia,10,6119.76
1214,1390,02701 Talmadge Junction,3082,VIC,Australia,7,3474.54
1215,1391,220 Mitchell Place,3099,VIC,Australia,9,2283.8299999999995
1216,1392,02570 Tony Way,3752,VIC,Australia,6,3196.27
1217,1393,12 Alpine Lane,3754,VIC,Australia,8,669.8900000000001
1218,1394,6 Northfield Point,3140,VIC,Australia,9,1796.62
1219,1395,7709 Bluestem Place,3068,VIC,Australia,5,1000.1700000000002
1220,1396,8108 Clyde Gallagher Crossing,3756,VIC,Australia,4,7075.58
1221,1397,79206 Independence Drive,3061,VIC,Australia,5,4563.950000000001
1222,1398,60447 Ridgeway Plaza,3048,VIC,Australia,6,5649.83
1223,1399,4 Milwaukee Park,3046,VIC,Australia,9,2234.62
1224,1400,73506 Cordelia Lane,4217,QLD,Australia,4,4939.11
1225,1401,0 Rowland Road,3036,VIC,Australia,9,2405.42
1226,1402,42829 Charing Cross Road,3107,VIC,Australia,8,3067.5799999999995
1227,1403,7530 Sutteridge Hill,3030,VIC,Australia,7,685.4300000000001
1228,1404,88545 Milwaukee Center,3022,VIC,Australia,8,5426.7
1229,1405,070 Shelley Terrace,3020,VIC,Australia,4,2281.9900000000002
1230,1406,12439 Kropf Way,3049,VIC,Australia,6,2396.6999999999994
1231,1407,931 Rigney Terrace,3015,VIC,Australia,10,3796.53
1232,1408,6 Anderson Court,2880,NSW,Australia,1,2731.09
1233,1409,11207 Lukken Center,3500,VIC,Australia,2,2564.81
1234,1410,4370 Haas Trail,2870,NSW,Australia,5,5597.11
1235,1411,45 Tony Trail,2259,NSW,Australia,7,4268.32
1236,1412,46 Dovetail Avenue,2830,NSW,Australia,4,2223.44
1237,1413,967 Farmco Road,2880,NSW,Australia,1,3277.86
1238,1414,623 Talisman Way,2763,NSW,Australia,8,630.21
1239,1415,837 Evergreen Junction,2774,NSW,Australia,8,3062.5200000000004
1240,1416,21 West Avenue,2155,NSW,Australia,10,1266.06
1241,1417,83758 Kings Hill,2770,NSW,Australia,7,3873.42
1242,1418,8 Veith Alley,2750,NSW,Australia,5,1983.9700000000003
1243,1419,9 Pond Avenue,2767,NSW,Australia,9,972.7900000000002
1244,1420,255 Doe Crossing Terrace,2767,NSW,Australia,8,2121.64
1245,1421,2 Alpine Circle,2765,NSW,Australia,10,2529.62
1246,1422,0 Talisman Trail,2769,NSW,Australia,10,1652.3899999999999
1247,1423,5700 Banding Lane,2762,NSW,Australia,9,3233.09
1248,1424,94079 Eggendart Point,2745,NSW,Australia,9,1475.88
1249,1425,87038 Sauthoff Road,2761,NSW,Australia,7,3144.9999999999995
1250,1426,4817 Fulton Junction,2761,NSW,Australia,8,3867.34
1251,1427,22 Transport Alley,2761,NSW,Australia,9,3573.89
1252,1428,1231 Grim Road,2760,NSW,Australia,8,5508.8
1253,1429,3 Rigney Center,2794,NSW,Australia,2,861.6199999999999
1254,1430,7847 Buell Trail,2759,NSW,Australia,8,1917.0099999999998
1255,1431,42946 Fieldstone Pass,2750,NSW,Australia,9,955.44
1256,1432,1617 Beilfuss Street,2759,NSW,Australia,8,3727.0600000000004
1257,1433,64 Everett Circle,2756,NSW,Australia,8,1908.57
1258,1434,184 Melrose Pass,2756,NSW,Australia,11,1127.95
