,customer_id,first_name,last_name,gender,past_3_years_bike_related_purchases,DOB,job_title,job_industry_category,wealth_segment,deceased_indicator,owns_car,tenure,age,earnings
223,566,Datha,McPheat,Female,66,1978-12-09,Systems Administrator I,Financial Services,High Net Worth,N,Yes,9,43,2145.56
224,571,Ramonda,McKellar,Female,30,1958-02-15,Assistant Media Planner,Entertainment,Mass Customer,N,No,6,63,2284.98
225,579,Cathlene,Bellas,Female,89,1974-06-11,Software Engineer II,Health,Mass Customer,N,No,12,47,4204.6
226,581,Brenna,Dacks,Female,32,1969-05-22,Computer Systems Analyst IV,Financial Services,Mass Customer,N,Yes,16,52,2223.5499999999997
227,584,Fiona,Clines,Female,10,1995-09-15,Tax Accountant,Manufacturing,Affluent Customer,N,Yes,19,26,1270.2099999999998
228,585,Tiphany,Bonnier,Female,66,1978-04-20,Pharmacist,Health,Mass Customer,N,Yes,10,43,2174.5
229,586,Jayme,Baunton,Female,63,1999-03-15,Chief Design Engineer,Manufacturing,Mass Customer,N,No,4,22,2562.4700000000003
230,590,Ddene,Burleton,Female,85,1988-09-09,Assistant Professor,Health,Mass Customer,N,Yes,11,33,6119.6
231,596,Sue,Chapelhow,Female,9,1968-10-20,Recruiter,Property,Affluent Customer,N,No,13,53,3836.34
232,597,Cassandra,Aucoate,Female,6,1954-12-10,Recruiter,Manufacturing,Mass Customer,N,No,6,67,1830.3900000000003
233,603,Alidia,Durrett,Female,28,1987-04-18,Marketing Assistant,Financial Services,Affluent Customer,N,No,11,34,3148.1
234,604,Mella,Petrovsky,Female,72,1998-02-10,Help Desk Operator,IT,Affluent Customer,N,No,3,23,4661.959999999999
235,606,Filia,Rosson,Female,62,1989-07-16,Chemical Engineer,Manufacturing,Mass Customer,N,Yes,2,32,2488.5299999999997
236,607,Adelaida,Redmond,Female,55,1976-08-10,Dental Hygienist,Health,Mass Customer,N,No,15,45,7137.62
237,608,Alisun,Heinecke,Female,55,1980-01-08,Accounting Assistant I,Retail,High Net Worth,N,Yes,12,41,4050.11
238,609,Margalit,Dorwood,Female,32,2000-11-06,Computer Systems Analyst II,Health,Mass Customer,N,No,1,21,2168.73
239,613,Carolann,O'Hallagan,Female,4,1989-11-14,Analyst Programmer,Property,High Net Worth,N,No,17,32,2098.59
240,615,Rebeca,Martonfi,Female,93,1956-05-11,Human Resources Assistant I,Property,Mass Customer,N,No,19,65,3620.88
241,617,Idell,Cole,Female,81,1960-08-01,Director of Sales,Property,Mass Customer,N,No,15,61,2313.43
242,620,Willy,Langley,Female,54,1973-03-26,Financial Analyst,Financial Services,Mass Customer,N,Yes,5,48,1981.2999999999997
243,625,Abra,Probets,Female,33,1974-11-27,Assistant Media Planner,Entertainment,High Net Worth,N,Yes,7,47,2326.08
244,628,Mallissa,Gillespie,Female,14,1981-10-24,Actuary,Financial Services,Mass Customer,N,No,13,40,1313.8600000000001
245,631,Ortensia,Dronsfield,Female,33,1966-09-14,Computer Systems Analyst I,Health,Affluent Customer,N,No,17,55,1767.3899999999999
246,634,Melonie,Zisneros,Female,35,1978-01-30,Speech Pathologist,Manufacturing,Mass Customer,N,No,15,43,2853.18
247,637,Mercy,Wilsone,Female,60,1976-09-23,Health Coach I,Health,High Net Worth,N,No,13,45,5402.47
248,643,Carolee,Butters,Female,48,1982-12-29,Assistant Media Planner,Entertainment,Mass Customer,N,Yes,10,39,2308.04
249,646,Rowena,Parchment,Female,3,1973-07-22,Human Resources Manager,Manufacturing,Affluent Customer,N,No,13,48,2533.4099999999994
250,649,Krissie,Dinan,Female,23,1974-12-07,Legal Assistant,Financial Services,Mass Customer,N,Yes,10,47,263.5399999999999
251,651,Minni,Deegin,Female,76,1973-10-24,Tax Accountant,Health,Affluent Customer,N,No,13,48,3473.32
252,652,Edee,Stoker,Female,62,1996-11-24,Staff Scientist,Financial Services,High Net Worth,N,Yes,1,25,2488.9000000000005
253,654,Noelani,Andreuzzi,Female,2,1993-05-19,Administrative Officer,Manufacturing,Affluent Customer,N,No,5,28,1374.9
254,656,Marty,Lebreton,Female,80,1978-11-17,Automation Specialist III,Manufacturing,High Net Worth,N,Yes,8,43,3749.56
255,661,Cinderella,Haslen,Female,35,1988-05-07,Sales Associate,IT,High Net Worth,N,No,14,33,3308.0899999999997
256,662,Bonnibelle,Imos,Female,41,1967-07-04,Chemical Engineer,Manufacturing,Mass Customer,N,Yes,5,54,3873.0
257,666,Anselma,Ricardon,Female,82,1983-11-01,Social Worker,Health,High Net Worth,N,Yes,15,38,2459.7599999999998
258,667,Nicoline,Samwayes,Female,62,1994-03-19,Payment Adjustment Coordinator,Manufacturing,High Net Worth,N,Yes,3,27,3802.78
259,668,Ebony,Threadgall,Female,61,1966-08-26,Junior Executive,Health,Mass Customer,N,No,7,55,4375.9800000000005
260,670,Janifer,Pountain,Female,75,1992-11-09,Business Systems Development Analyst,Retail,Affluent Customer,N,No,8,29,1542.17
261,675,Sharl,Wiggin,Female,37,1976-12-19,Administrative Assistant I,Financial Services,Mass Customer,N,Yes,17,45,1396.6200000000003
262,678,Ambur,Symcoxe,Female,57,1995-08-31,Accounting Assistant II,IT,High Net Worth,N,No,2,26,1606.99
263,679,Yolande,Whild,Female,29,1974-10-21,Registered Nurse,Health,Mass Customer,N,No,12,47,3551.2400000000002
264,681,Jobyna,Elgey,Female,55,1978-09-18,VP Product Management,Manufacturing,Mass Customer,N,Yes,17,43,2244.1899999999996
265,686,Hallie,Le feaver,Female,60,1954-07-17,GIS Technical Architect,Argiculture,High Net Worth,N,Yes,5,67,2073.8100000000004
266,694,Lilith,Lanning,Female,66,1968-12-28,Media Manager III,Health,Mass Customer,N,No,13,53,2400.83
267,698,Ellette,Fahy,Female,90,1996-07-20,Human Resources Manager,Manufacturing,High Net Worth,N,Yes,1,25,1295.96
268,699,Mirabella,Richter,Female,16,1972-08-04,Account Representative IV,IT,Affluent Customer,N,Yes,16,49,976.24
269,704,Lindsay,Acaster,Female,49,1998-12-08,Research Nurse,Health,Mass Customer,N,No,4,23,4034.46
270,708,Idalina,Wilcot,Female,31,1987-02-15,Safety Technician II,IT,Mass Customer,N,Yes,10,34,2145.83
271,709,Holly,Cavil,Female,83,1979-12-11,Accountant III,Financial Services,Mass Customer,N,Yes,5,42,3243.2999999999997
272,716,Trescha,Preshous,Female,31,1979-11-09,Social Worker,Health,Mass Customer,N,No,11,42,3777.5299999999997
273,718,Cathe,Lorriman,Female,38,1978-02-18,Engineer I,Manufacturing,Mass Customer,N,Yes,7,43,2164.08
274,723,Madelina,Marte,Female,41,1963-08-20,Food Chemist,Health,Mass Customer,N,Yes,6,58,3489.9599999999996
275,726,Norma,Blackbourn,Female,69,1978-02-10,Information Systems Manager,Health,Mass Customer,N,Yes,10,43,2965.7599999999998
276,729,Ammamaria,Standbridge,Female,30,1973-10-23,Analog Circuit Design manager,Health,Affluent Customer,N,No,11,48,8953.17
277,732,Bonita,Gethins,Female,71,1967-01-21,Actuary,Financial Services,Mass Customer,N,No,5,54,3269.12
278,748,Linet,Postill,Female,51,1981-04-21,VP Marketing,Financial Services,High Net Worth,N,No,7,40,3516.0
279,751,Amie,Dufty,Female,41,2001-10-31,Business Systems Development Analyst,Financial Services,Affluent Customer,N,No,1,20,96.62
280,753,Josy,St. Quentin,Female,82,1970-03-07,Food Chemist,Health,Affluent Customer,Y,Yes,6,51,7727.17
281,754,Patsy,Beefon,Female,15,1979-07-28,Senior Financial Analyst,Financial Services,Mass Customer,N,No,14,42,93.00999999999999
282,756,Carin,Lauthian,Female,65,1974-09-25,Computer Systems Analyst IV,Manufacturing,Mass Customer,N,Yes,16,47,2121.61
283,763,Benita,Cuffley,Female,95,1987-11-05,Computer Systems Analyst IV,Manufacturing,Affluent Customer,N,No,12,34,3894.51
284,768,Alexia,Wolford,Female,5,1974-01-14,Web Developer IV,Argiculture,Affluent Customer,N,Yes,21,47,5580.570000000001
285,770,Zara,Maccaddie,Female,10,1984-02-05,Software Consultant,IT,High Net Worth,N,Yes,13,37,4457.4800000000005
286,772,Lorianna,Vidyapin,Female,12,1998-12-26,Community Outreach Specialist,Entertainment,Mass Customer,N,No,4,23,4423.8
287,774,Phelia,Perotti,Female,79,1998-11-27,Operator,Manufacturing,High Net Worth,N,No,1,23,144.26
288,779,Maddy,Larrat,Female,1,1992-02-10,Staff Accountant III,Health,High Net Worth,N,No,7,29,1186.4099999999999
289,782,Bevvy,Siegertsz,Female,30,1976-08-29,Geological Engineer,Manufacturing,Mass Customer,N,No,17,45,3627.1699999999996
290,785,Anthea,Guesford,Female,48,1979-08-26,Assistant Professor,Manufacturing,Mass Customer,N,Yes,18,42,1813.12
291,789,Gabrielle,Giraudot,Female,69,1978-04-28,Geological Engineer,Manufacturing,Affluent Customer,N,Yes,14,43,2892.7599999999998
292,791,Tootsie,Hurt,Female,3,1968-09-29,Professor,Manufacturing,Mass Customer,N,Yes,14,53,3819.0
293,793,Kissie,Delong,Female,97,1989-01-30,Actuary,Financial Services,High Net Worth,N,Yes,9,32,4778.329999999999
294,795,Cassy,Awdry,Female,35,1973-08-20,Environmental Tech,Financial Services,High Net Worth,N,No,18,48,2785.9800000000005
295,796,Ira,Lamlin,Female,8,1997-05-27,Financial Analyst,Financial Services,Mass Customer,N,No,2,24,3815.93
296,797,Meridel,Rawet,Female,51,1973-10-20,Internal Auditor,Financial Services,Mass Customer,N,No,19,48,2277.96
297,798,Dorita,Blackburne,Female,22,1988-05-20,Teacher,Financial Services,High Net Worth,N,No,5,33,1691.8100000000002
298,802,Ailyn,Carberry,Female,50,1986-02-20,Financial Analyst,Financial Services,Mass Customer,N,No,3,35,2893.2
299,803,Nina,Murcutt,Female,96,1999-11-11,Nuclear Power Engineer,Manufacturing,High Net Worth,N,No,3,22,1746.5500000000002
300,805,Jorrie,Hanhardt,Female,48,1960-04-19,Electrical Engineer,Manufacturing,Mass Customer,N,No,10,61,2795.75
301,809,Nevsa,Washtell,Female,83,1977-10-23,Biostatistician III,Health,Mass Customer,N,No,18,44,492.7399999999999
302,810,Fawnia,Bartrum,Female,24,1998-04-04,Software Test Engineer IV,Health,Mass Customer,N,Yes,1,23,945.1599999999999
303,813,Lisette,Nesbit,Female,12,1962-03-21,Account Representative III,Health,Mass Customer,N,No,14,59,1633.61
304,816,Donni,Boor,Female,71,1957-01-10,Product Engineer,Manufacturing,Mass Customer,N,No,15,64,945.8499999999998
305,818,Beverie,Bosanko,Female,17,1973-12-21,Chemical Engineer,Manufacturing,Mass Customer,N,No,11,48,3028.8399999999997
306,822,Ardis,Tomlett,Female,67,1974-10-23,Sales Associate,Health,High Net Worth,N,No,17,47,802.26
307,823,Stesha,Morecombe,Female,91,1990-02-17,Internal Auditor,Manufacturing,Affluent Customer,N,No,9,31,5811.3
308,824,Fleurette,Whardley,Female,97,1977-02-27,Financial Advisor,Financial Services,Affluent Customer,N,Yes,12,44,4137.780000000001
309,836,Clemence,Vautre,Female,33,1990-04-02,Actuary,Financial Services,Mass Customer,N,Yes,9,31,1768.44
310,845,Koressa,Maris,Female,51,1973-12-24,Associate Professor,Manufacturing,Mass Customer,N,No,3,48,1314.03
311,847,Kelci,Morrison,Female,66,1991-05-26,Chief Design Engineer,Retail,High Net Worth,N,No,9,30,2521.58
312,853,Nolana,Rotter,Female,26,1981-10-04,Media Manager I,Retail,Mass Customer,N,Yes,16,40,7263.66
313,855,Bennie,Llywarch,Female,74,1974-10-26,General Manager,Retail,High Net Worth,N,Yes,16,47,3050.76
314,858,Barby,Charlwood,Female,79,1980-06-02,Internal Auditor,Financial Services,High Net Worth,N,Yes,9,41,2708.6000000000004
315,859,Devinne,Tommeo,Female,53,1978-08-02,Geologist I,Financial Services,Affluent Customer,N,Yes,7,43,2289.06
316,861,Rebekah,Dmych,Female,73,1977-05-24,Senior Financial Analyst,Financial Services,High Net Worth,N,No,17,44,1009.34
317,863,Kessiah,Logg,Female,19,1961-09-10,Senior Financial Analyst,Financial Services,Affluent Customer,N,No,5,60,703.6199999999999
318,865,Germain,De la Harpe,Female,73,1965-04-12,Desktop Support Technician,Telecommunications,Mass Customer,N,No,19,56,4261.0
319,868,Effie,Duddy,Female,84,1979-07-18,VP Accounting,Financial Services,Mass Customer,N,Yes,11,42,5534.83
320,872,Suki,Ivachyov,Female,47,1971-04-28,Structural Engineer,IT,Mass Customer,N,No,13,50,75.48000000000002
321,877,Didi,Milne,Female,92,1988-05-13,Accounting Assistant III,Financial Services,Mass Customer,N,Yes,3,33,4918.87
322,886,Dawna,McCullen,Female,53,1974-11-15,Accounting Assistant III,Health,Mass Customer,N,No,11,47,4067.6500000000005
323,888,Chickie,Gulleford,Female,62,1963-11-10,Accountant IV,Manufacturing,Mass Customer,N,No,10,58,2278.7000000000003
324,890,Tony,Cordsen,Female,55,1974-02-01,Dental Hygienist,Health,Mass Customer,N,Yes,15,47,1561.06
325,894,Catie,Kibbey,Female,13,1970-12-18,Desktop Support Technician,Financial Services,High Net Worth,N,Yes,9,51,3564.27
326,897,Pris,Fance,Female,25,1969-01-11,Account Executive,Manufacturing,Mass Customer,N,No,11,52,4080.8399999999997
327,898,Reyna,Braizier,Female,53,1977-08-28,General Manager,Financial Services,Affluent Customer,N,No,16,44,179.44
328,899,Teodora,Lawling,Female,42,1963-08-05,Business Systems Development Analyst,Health,Affluent Customer,N,Yes,12,58,1274.48
329,902,Selene,Vasiltsov,Female,37,1989-07-26,Staff Scientist,Retail,Mass Customer,N,No,18,32,6003.05
330,905,Dorian,Drinkel,Female,41,1978-02-11,Safety Technician II,Manufacturing,Affluent Customer,N,No,12,43,3553.2799999999997
331,915,Austina,Orrice,Female,17,1984-09-07,Budget/Accounting Analyst IV,Entertainment,Mass Customer,N,No,7,37,1260.1299999999999
332,921,Gretchen,Seneschal,Female,77,1979-12-19,Help Desk Technician,Manufacturing,Mass Customer,N,No,7,42,6285.75
333,922,Bekki,Ralston,Female,52,1972-10-10,Operator,Financial Services,Mass Customer,N,No,19,49,41.129999999999995
334,930,Evelina,Dinan,Female,86,1971-11-10,Executive Secretary,Retail,Mass Customer,N,Yes,8,50,150.89
335,931,Katrina,Sappson,Female,59,1999-08-07,Design Engineer,Manufacturing,Affluent Customer,N,Yes,1,22,2890.0600000000004
336,933,Melany,L'oiseau,Female,75,1996-05-19,Help Desk Operator,Retail,Mass Customer,N,Yes,5,25,2817.63
337,940,Marnia,Claesens,Female,3,1987-06-16,Administrative Officer,Manufacturing,Mass Customer,N,No,9,34,3256.1400000000003
338,942,Shirley,Brook,Female,31,1974-02-07,Director of Sales,Financial Services,Mass Customer,N,Yes,14,47,1859.17
339,946,Bettina,Farrer,Female,16,1961-07-17,Research Associate,Manufacturing,High Net Worth,N,No,12,60,6305.6
340,947,Hyacinth,Naldrett,Female,43,1986-03-10,Pharmacist,Health,Mass Customer,N,No,10,35,2981.5200000000004
341,952,Marina,Andresen,Female,34,1971-06-13,VP Sales,Financial Services,Affluent Customer,N,Yes,6,50,3569.98
342,955,Teresina,Gibbie,Female,78,1989-10-01,Research Nurse,Health,Mass Customer,N,Yes,9,32,1429.36
343,957,Jamima,Gannan,Female,80,1994-08-20,Automation Specialist I,Manufacturing,Affluent Customer,N,Yes,7,27,2632.09
344,961,Rosamund,Shelton,Female,73,1986-08-10,Assistant Manager,Financial Services,Mass Customer,N,No,6,35,1035.3100000000002
345,964,Rhetta,Grellier,Female,35,1994-01-24,Assistant Professor,Financial Services,High Net Worth,N,No,6,27,2018.6
346,965,Meggie,Whitchurch,Female,86,1997-06-18,Structural Engineer,Retail,High Net Worth,N,Yes,5,24,3867.74
347,966,Krystyna,Linning,Female,70,1978-11-05,Speech Pathologist,Retail,High Net Worth,N,Yes,5,43,527.74
348,967,April,Causon,Female,44,1999-10-04,Sales Associate,Manufacturing,Affluent Customer,N,Yes,1,22,3798.3500000000004
349,969,Jo,Mallinar,Female,20,1978-09-19,Health Coach IV,Health,High Net Worth,N,Yes,18,43,2793.0499999999997
350,970,Kellyann,Hawton,Female,2,1980-06-26,VP Accounting,Financial Services,High Net Worth,N,Yes,14,41,2840.8100000000004
351,972,Dena,Crewdson,Female,81,1981-07-23,Project Manager,Retail,Mass Customer,N,Yes,10,40,2158.9999999999995
352,973,Annabella,Hebron,Female,46,1979-08-02,Data Coordiator,Health,High Net Worth,N,No,15,42,6639.849999999999
353,979,Kayla,Falkingham,Female,42,1959-12-25,Budget/Accounting Analyst I,Manufacturing,High Net Worth,N,No,12,62,3756.9100000000003
354,980,Max,Gronaver,Female,19,1978-01-23,Registered Nurse,Health,Mass Customer,N,No,8,43,2640.55
355,985,Aryn,O'Halloran,Female,29,1970-09-30,Help Desk Operator,Retail,High Net Worth,N,No,15,51,1690.91
356,988,Andree,Simonato,Female,35,1981-01-15,Director of Sales,Manufacturing,High Net Worth,N,No,7,40,243.94
357,989,Caralie,Morfett,Female,43,1982-05-24,Project Manager,Financial Services,Mass Customer,N,No,17,39,3380.3399999999997
358,990,Melissa,Purple,Female,56,1976-04-13,Administrative Officer,Manufacturing,Mass Customer,N,Yes,14,45,2353.4900000000002
359,991,Lenna,Coales,Female,11,1991-11-29,Financial Analyst,Financial Services,Mass Customer,N,Yes,10,30,2655.6000000000004
360,993,Reine,Semken,Female,71,1977-02-18,Account Coordinator,Argiculture,High Net Worth,N,No,17,44,2738.8900000000003
361,994,Rhetta,Kupker,Female,62,1977-11-14,Librarian,Entertainment,Affluent Customer,N,Yes,5,44,2069.64
362,998,Petunia,Dufton,Female,66,1965-12-13,Speech Pathologist,Manufacturing,Affluent Customer,N,Yes,5,56,585.45
363,1000,Paulie,Castelot,Female,44,1978-08-07,Compensation Analyst,Financial Services,Mass Customer,N,No,11,43,5383.48
364,1003,Mariann,O'Geaney,Female,35,1968-02-03,Paralegal,Financial Services,High Net Worth,N,No,18,53,5300.38
365,1005,Kalila,Birtwistle,Female,94,1967-09-15,Design Engineer,IT,High Net Worth,N,Yes,8,54,4365.25
366,1009,Nolie,Orring,Female,16,1957-05-09,Research Associate,Manufacturing,High Net Worth,N,Yes,13,64,2370.7799999999997
367,1011,Cymbre,Janos,Female,42,1985-07-19,Occupational Therapist,Health,High Net Worth,N,Yes,10,36,1399.44
368,1013,Corissa,Zienkiewicz,Female,53,1976-09-06,Physical Therapy Assistant,Retail,High Net Worth,N,No,17,45,2463.79
369,1017,Jacquenette,Pluthero,Female,88,1979-01-09,Assistant Media Planner,Entertainment,High Net Worth,N,No,16,42,2858.8900000000003
370,1022,Suzann,Wilks,Female,56,1990-03-04,Assistant Manager,Financial Services,Affluent Customer,N,Yes,14,31,6444.49
371,1024,Rhodia,D'Onise,Female,17,1992-06-05,Social Worker,Health,High Net Worth,N,Yes,2,29,4560.5599999999995
372,1030,Nariko,Dummigan,Female,9,1962-05-05,Food Chemist,Health,Mass Customer,N,No,5,59,4698.6
373,1035,Kara-lynn,Doddridge,Female,77,1976-11-02,Operator,Retail,Affluent Customer,N,Yes,5,45,485.4600000000001
374,1036,Randene,Ingle,Female,6,1969-11-28,Paralegal,Financial Services,Mass Customer,N,Yes,12,52,3787.0
375,1037,Sissie,Rielly,Female,95,1956-08-08,Human Resources Assistant II,Financial Services,Mass Customer,N,No,10,65,2368.44
376,1040,Jacenta,Wedlock,Female,78,1975-03-04,Food Chemist,Health,High Net Worth,N,No,9,46,1768.4300000000003
377,1050,Marjie,Ghion,Female,7,1973-07-29,Software Consultant,Telecommunications,Mass Customer,N,Yes,15,48,2535.63
378,1051,Xylia,Lange,Female,34,1977-09-29,Help Desk Technician,Property,High Net Worth,N,Yes,14,44,1294.6899999999998
379,1052,Dela,Flannigan,Female,31,1986-02-02,Junior Executive,Financial Services,High Net Worth,N,No,3,35,3260.3199999999997
380,1055,Danell,Rose,Female,30,1988-06-08,Data Coordiator,Manufacturing,Mass Customer,N,No,12,33,343.24
381,1057,Laryssa,Durdle,Female,73,1969-04-06,Registered Nurse,Health,Mass Customer,N,No,5,52,2488.8
382,1058,Gretel,Gionettitti,Female,37,1987-10-24,Research Assistant IV,Retail,Affluent Customer,N,Yes,4,34,759.5700000000002
383,1059,Chantal,Plante,Female,68,1968-02-16,Account Representative III,Entertainment,High Net Worth,N,Yes,6,53,1618.8300000000002
384,1060,Vanda,Boadby,Female,88,1961-11-23,Associate Professor,Argiculture,Affluent Customer,N,Yes,13,60,2475.2799999999997
385,1067,Berri,Cotillard,Female,13,1965-05-17,Engineer IV,Financial Services,Mass Customer,N,Yes,13,56,741.97
386,1080,Monah,Talbot,Female,70,1999-12-26,Speech Pathologist,Property,Mass Customer,N,Yes,2,22,1857.62
387,1081,Marga,Cradduck,Female,25,1985-10-21,Social Worker,Health,Mass Customer,N,No,16,36,3227.89
388,1084,Serena,Jagson,Female,54,1994-05-18,Accounting Assistant I,Retail,Affluent Customer,N,No,8,27,6580.56
389,1087,Lian,Madrell,Female,39,1979-09-18,Financial Analyst,Financial Services,Mass Customer,N,Yes,8,42,1521.5700000000002
390,1089,Korney,Hess,Female,90,1988-09-17,Product Engineer,Property,Affluent Customer,N,No,12,33,2349.29
391,1092,Katlin,Creddon,Female,56,1935-08-22,VP Quality Control,Retail,Mass Customer,N,No,5,86,1245.27
392,1095,Emelda,Gerler,Female,2,1958-08-29,Project Manager,Health,Mass Customer,N,No,6,63,4498.34
393,1097,Gwenora,Grabbam,Female,71,1968-01-31,Engineer II,Financial Services,Mass Customer,N,Yes,18,53,666.7899999999998
394,1098,Maure,Crow,Female,99,1989-02-01,Administrative Assistant IV,Financial Services,Mass Customer,N,Yes,12,32,3879.14
395,1102,Stephana,Puzey,Female,16,1976-08-17,Recruiting Manager,Manufacturing,Affluent Customer,N,No,15,45,5025.4400000000005
396,1103,Glynnis,Sailor,Female,76,1978-01-30,Financial Advisor,Financial Services,High Net Worth,N,Yes,20,43,7367.88
397,1104,Jewelle,Pincott,Female,82,1959-12-31,Programmer III,Retail,Mass Customer,N,No,8,62,2568.9700000000003
398,1106,Sibyl,Bigmore,Female,2,1962-12-17,Software Consultant,Retail,Mass Customer,N,No,15,59,5691.610000000001
399,1107,Maridel,Whitby,Female,70,1974-07-17,Social Worker,Health,High Net Worth,N,No,18,47,1843.57
400,1108,Ginnie,Farriar,Female,86,1962-03-06,Dental Hygienist,Health,Mass Customer,N,No,17,59,1338.61
401,1114,Evonne,Southan,Female,96,1976-06-03,Structural Engineer,Retail,Mass Customer,N,No,14,45,1774.12
402,1116,Tori,Coche,Female,59,1974-06-26,Assistant Manager,Health,Mass Customer,N,Yes,16,47,4053.92
403,1118,Colline,Coulman,Female,95,1975-12-19,Sales Representative,Retail,Mass Customer,N,Yes,9,46,1858.9699999999998
404,1120,Jacquelyn,Rowlinson,Female,87,1980-08-31,Web Developer IV,Retail,Affluent Customer,N,No,12,41,912.9400000000002
405,1121,Dione,Raithby,Female,30,1984-01-21,Registered Nurse,Health,Mass Customer,N,Yes,3,37,327.07000000000016
406,1127,Elly,Ormshaw,Female,30,1991-02-27,Physical Therapy Assistant,Financial Services,Mass Customer,N,No,8,30,2285.05
407,1128,Kirsten,Longman,Female,47,1992-04-12,Financial Advisor,Financial Services,Mass Customer,N,Yes,8,29,3388.35
408,1132,Coriss,Darkott,Female,99,1985-08-01,Actuary,Financial Services,Affluent Customer,N,Yes,9,36,3203.16
409,1135,Mireielle,Avrasin,Female,60,1980-05-03,Software Engineer IV,Financial Services,Mass Customer,N,Yes,11,41,1758.9800000000002
410,1138,Elli,Loxdale,Female,77,1991-09-21,Statistician I,Retail,Mass Customer,N,Yes,5,30,5174.44
411,1150,Bernelle,Warwick,Female,64,1975-09-26,Information Systems Manager,Financial Services,Mass Customer,N,Yes,13,46,6308.28
412,1151,Brena,Amburgy,Female,27,1965-04-06,VP Product Management,Argiculture,High Net Worth,N,Yes,19,56,3449.31
413,1153,Mirilla,Lothlorien,Female,53,1995-01-17,Desktop Support Technician,Health,Mass Customer,N,Yes,3,26,2501.78
414,1155,Janetta,Hartrick,Female,73,1994-01-15,VP Marketing,Property,Mass Customer,N,Yes,9,27,2332.45
415,1156,Breena,Risebrow,Female,22,1997-10-16,Marketing Assistant,Argiculture,Mass Customer,N,Yes,1,24,2559.66
416,1160,Trisha,Nisuis,Female,98,1965-04-08,Speech Pathologist,IT,Affluent Customer,N,No,10,56,684.5199999999999
417,1161,Sibylle,Cutsforth,Female,86,1977-01-14,Senior Quality Engineer,Retail,Mass Customer,N,No,15,44,2669.74
418,1164,Gilligan,Mowat,Female,97,1977-01-09,Food Chemist,Health,Mass Customer,N,Yes,17,44,346.88999999999993
419,1165,Fanni,Wakelin,Female,58,1993-06-23,Administrative Assistant IV,Financial Services,High Net Worth,N,No,2,28,3286.3500000000004
420,1166,Fannie,Devil,Female,40,1972-12-05,Quality Control Specialist,Health,Affluent Customer,N,No,8,49,2539.71
421,1167,Elberta,Crickett,Female,20,1996-06-03,Software Test Engineer III,Health,Mass Customer,N,No,4,25,2641.9300000000003
422,1169,Kessiah,Corden,Female,33,1967-08-09,Actuary,Financial Services,Mass Customer,N,Yes,13,54,4318.2
423,1170,Lari,Rotte,Female,62,1964-11-30,Assistant Professor,IT,Mass Customer,N,Yes,4,57,3351.7
424,1173,Gertie,Chaim,Female,58,1978-03-02,Statistician IV,Retail,High Net Worth,N,No,16,43,348.6199999999999
425,1177,Bobbette,Pozzi,Female,47,1953-08-31,Food Chemist,Health,Affluent Customer,N,Yes,6,68,2447.0499999999997
426,1180,Gaye,Quickenden,Female,48,1975-08-17,Account Representative I,Financial Services,Affluent Customer,N,No,10,46,2305.11
427,1181,Brita,Plant,Female,2,1978-06-06,Tax Accountant,Argiculture,Mass Customer,N,No,8,43,4513.0599999999995
428,1182,Carolann,Ottiwill,Female,84,1975-01-11,Data Coordiator,IT,Mass Customer,N,Yes,7,46,3597.45
429,1184,Auberta,Teodori,Female,89,1968-10-07,Social Worker,Health,Mass Customer,N,No,13,53,4314.89
430,1190,Sib,Gilby,Female,67,1968-09-07,Assistant Professor,Financial Services,Affluent Customer,N,Yes,10,53,2008.23
431,1192,Hollyanne,McCarter,Female,31,1969-12-12,VP Quality Control,Manufacturing,Mass Customer,N,No,16,52,1397.3799999999999
432,1194,Audry,Scurrey,Female,69,1992-03-25,Junior Executive,Telecommunications,Affluent Customer,N,No,3,29,4148.57
433,1195,Ally,Folliott,Female,0,1978-03-22,VP Marketing,Telecommunications,Mass Customer,N,No,18,43,3463.8100000000004
434,1196,Phillie,Bradforth,Female,23,1998-03-19,Research Nurse,Health,Mass Customer,N,No,2,23,1455.3799999999999
435,1197,Isobel,Lampett,Female,44,1997-10-16,Professor,Financial Services,High Net Worth,N,Yes,5,24,1559.1300000000006
436,1198,Alina,Rickson,Female,73,1973-09-30,Sales Representative,Retail,High Net Worth,N,No,7,48,2323.92
437,1200,Hedda,Lathom,Female,38,1974-04-30,Librarian,Entertainment,High Net Worth,N,No,18,47,2844.9
438,1203,Claresta,Carnier,Female,38,1988-05-06,Technical Writer,Health,Affluent Customer,N,No,22,33,830.2399999999999
439,1204,Trudy,Huffy,Female,12,1971-03-24,Senior Developer,Manufacturing,Affluent Customer,N,Yes,16,50,110.56
440,1206,Lucina,Metcalf,Female,13,1978-05-07,Paralegal,Financial Services,Mass Customer,N,No,13,43,889.72
441,1207,Mabel,Marousek,Female,30,1997-09-25,Engineer IV,Health,Mass Customer,N,No,1,24,1108.1999999999998
442,1208,Lira,Durn,Female,23,1983-12-26,Budget/Accounting Analyst IV,Financial Services,Mass Customer,N,No,15,38,3238.37
443,1212,Cindy,Freeborn,Female,28,1968-10-24,Legal Assistant,Property,Affluent Customer,N,No,13,53,2331.63
444,1215,Dyann,Turbard,Female,79,1967-02-26,VP Quality Control,Manufacturing,Mass Customer,N,No,11,54,3118.9800000000005
