,customer_id,first_name,last_name,gender,past_3_years_bike_related_purchases,DOB,job_title,job_industry_category,wealth_segment,deceased_indicator,owns_car,tenure,age,earnings
476,776,Stanley,Seven,Male,30,1980-09-24,Financial Analyst,Financial Services,High Net Worth,N,No,20,41,2201.86
477,777,Wolfgang,Tarrier,Male,2,1993-01-09,Paralegal,Financial Services,High Net Worth,N,No,4,28,3184.33
478,778,Stacy,Pozzi,Male,24,1976-11-17,Assistant Professor,Manufacturing,High Net Worth,N,No,13,45,698.81
479,779,Maddy,Larrat,Female,1,1992-02-10,Staff Accountant III,Health,High Net Worth,N,No,7,29,1186.4099999999999
480,781,Elvis,O'Leagham,Male,80,1958-11-15,Legal Assistant,Manufacturing,Mass Customer,N,No,17,63,2256.31
481,782,Bevvy,Siegertsz,Female,30,1976-08-29,Geological Engineer,Manufacturing,Mass Customer,N,No,17,45,3627.1699999999996
482,783,Rudd,Strangeways,Male,6,1985-07-25,Information Systems Manager,Retail,Affluent Customer,N,No,14,36,3498.86
483,784,Frederik,Duckett,Male,10,1977-01-24,Accounting Assistant III,IT,High Net Worth,N,Yes,22,44,304.07
484,785,Anthea,Guesford,Female,48,1979-08-26,Assistant Professor,Manufacturing,Mass Customer,N,Yes,18,42,1813.12
485,788,Gregg,Townsend,Male,62,1964-07-01,Social Worker,Health,Mass Customer,N,No,11,57,2415.09
486,789,Gabrielle,Giraudot,Female,69,1978-04-28,Geological Engineer,Manufacturing,Affluent Customer,N,Yes,14,43,2892.7599999999998
487,791,Tootsie,Hurt,Female,3,1968-09-29,Professor,Manufacturing,Mass Customer,N,Yes,14,53,3819.0
488,793,Kissie,Delong,Female,97,1989-01-30,Actuary,Financial Services,High Net Worth,N,Yes,9,32,4778.329999999999
489,795,Cassy,Awdry,Female,35,1973-08-20,Environmental Tech,Financial Services,High Net Worth,N,No,18,48,2785.9800000000005
490,797,Meridel,Rawet,Female,51,1973-10-20,Internal Auditor,Financial Services,Mass Customer,N,No,19,48,2277.96
491,798,Dorita,Blackburne,Female,22,1988-05-20,Teacher,Financial Services,High Net Worth,N,No,5,33,1691.8100000000002
492,800,Quint,Popov,Male,68,1978-12-31,Account Coordinator,Manufacturing,Mass Customer,N,No,8,43,3239.48
493,802,Ailyn,Carberry,Female,50,1986-02-20,Financial Analyst,Financial Services,Mass Customer,N,No,3,35,2893.2
494,805,Jorrie,Hanhardt,Female,48,1960-04-19,Electrical Engineer,Manufacturing,Mass Customer,N,No,10,61,2795.75
495,806,Carter,Kaesmakers,Male,66,1992-07-28,Sales Representative,Retail,Mass Customer,N,Yes,7,29,2189.57
496,808,Nigel,Phippard,Male,21,1979-11-21,Social Worker,Health,High Net Worth,N,Yes,17,42,2119.7200000000003
497,809,Nevsa,Washtell,Female,83,1977-10-23,Biostatistician III,Health,Mass Customer,N,No,18,44,492.7399999999999
498,813,Lisette,Nesbit,Female,12,1962-03-21,Account Representative III,Health,Mass Customer,N,No,14,59,1633.61
499,814,Raffarty,Giacomoni,Male,60,1959-12-23,Analog Circuit Design manager,Manufacturing,Mass Customer,N,No,14,62,2154.13
500,816,Donni,Boor,Female,71,1957-01-10,Product Engineer,Manufacturing,Mass Customer,N,No,15,64,945.8499999999998
501,817,Niel,Abilowitz,Male,38,1992-04-08,Editor,Financial Services,Mass Customer,N,Yes,6,29,2328.9300000000003
502,818,Beverie,Bosanko,Female,17,1973-12-21,Chemical Engineer,Manufacturing,Mass Customer,N,No,11,48,3028.8399999999997
503,819,Temp,Thebeau,Male,7,1975-07-17,Associate Professor,Manufacturing,Affluent Customer,N,Yes,5,46,2558.04
504,821,Gregoor,Aronovitz,Male,41,1981-07-24,Financial Analyst,Financial Services,Mass Customer,N,Yes,7,40,2925.75
505,822,Ardis,Tomlett,Female,67,1974-10-23,Sales Associate,Health,High Net Worth,N,No,17,47,802.26
506,823,Stesha,Morecombe,Female,91,1990-02-17,Internal Auditor,Manufacturing,Affluent Customer,N,No,9,31,5811.3
507,824,Fleurette,Whardley,Female,97,1977-02-27,Financial Advisor,Financial Services,Affluent Customer,N,Yes,12,44,4137.780000000001
508,830,Jayson,Chilcott,Male,58,1981-05-31,VP Quality Control,Manufacturing,Affluent Customer,N,No,6,40,2506.2700000000004
509,831,Teddy,Keijser,Male,4,1973-04-20,Paralegal,Financial Services,Affluent Customer,N,No,11,48,1883.5900000000001
510,832,Shaun,Murphey,Male,30,1977-11-30,Research Assistant IV,Retail,Mass Customer,N,No,14,44,8366.15
511,834,Rudolf,Brandes,Male,37,1973-04-07,Environmental Tech,Financial Services,Mass Customer,N,No,3,48,722.3
512,835,Zachary,Matyukon,Male,85,1968-04-22,Electrical Engineer,Manufacturing,Mass Customer,N,Yes,9,53,3225.92
513,836,Clemence,Vautre,Female,33,1990-04-02,Actuary,Financial Services,Mass Customer,N,Yes,9,31,1768.44
514,838,Hayden,Heersema,Male,27,1971-02-03,Financial Advisor,Financial Services,High Net Worth,N,No,15,50,1966.08
515,840,Chas,Carabet,Male,94,1964-06-20,VP Sales,Financial Services,Affluent Customer,N,Yes,19,57,3320.09
516,841,Hanan,McGreay,Male,93,1966-09-22,Marketing Manager,Manufacturing,Affluent Customer,N,Yes,8,55,8330.09
517,843,Salomone,Sleford,Male,80,1989-09-05,Developer II,Manufacturing,Affluent Customer,N,Yes,9,32,2372.09
518,844,Tome,Tyt,Male,13,1978-01-13,Nurse Practicioner,Financial Services,High Net Worth,N,No,9,43,4730.32
519,845,Koressa,Maris,Female,51,1973-12-24,Associate Professor,Manufacturing,Mass Customer,N,No,3,48,1314.03
520,847,Kelci,Morrison,Female,66,1991-05-26,Chief Design Engineer,Retail,High Net Worth,N,No,9,30,2521.58
521,848,Lannie,Chat,Male,79,1979-06-25,VP Product Management,Manufacturing,Mass Customer,N,No,13,42,1964.5200000000002
522,849,Sylvan,Capper,Male,72,1969-09-15,Librarian,Entertainment,Mass Customer,N,No,10,52,4284.21
523,853,Nolana,Rotter,Female,26,1981-10-04,Media Manager I,Retail,Mass Customer,N,Yes,16,40,7263.66
524,855,Bennie,Llywarch,Female,74,1974-10-26,General Manager,Retail,High Net Worth,N,Yes,16,47,3050.76
525,856,Peyton,Monkeman,Male,63,1988-10-01,Quality Engineer,Financial Services,Mass Customer,N,Yes,9,33,2912.65
526,858,Barby,Charlwood,Female,79,1980-06-02,Internal Auditor,Financial Services,High Net Worth,N,Yes,9,41,2708.6000000000004
527,859,Devinne,Tommeo,Female,53,1978-08-02,Geologist I,Financial Services,Affluent Customer,N,Yes,7,43,2289.06
528,861,Rebekah,Dmych,Female,73,1977-05-24,Senior Financial Analyst,Financial Services,High Net Worth,N,No,17,44,1009.34
529,862,Worden,Fossitt,Male,83,1977-12-27,Information Systems Manager,Argiculture,High Net Worth,N,Yes,16,44,309.80999999999995
530,863,Kessiah,Logg,Female,19,1961-09-10,Senior Financial Analyst,Financial Services,Affluent Customer,N,No,5,60,703.6199999999999
531,865,Germain,De la Harpe,Female,73,1965-04-12,Desktop Support Technician,Telecommunications,Mass Customer,N,No,19,56,4261.0
532,868,Effie,Duddy,Female,84,1979-07-18,VP Accounting,Financial Services,Mass Customer,N,Yes,11,42,5534.83
533,870,Hugh,Wilce,Male,63,1964-01-29,Pharmacist,Health,Mass Customer,N,No,6,57,3818.9700000000003
534,872,Suki,Ivachyov,Female,47,1971-04-28,Structural Engineer,IT,Mass Customer,N,No,13,50,75.48000000000002
535,873,Worthington,Penwarden,Male,37,1959-12-23,Occupational Therapist,Health,Affluent Customer,N,Yes,20,62,3226.46
536,876,Neil,Jencey,Male,44,1968-10-06,Physical Therapy Assistant,IT,High Net Worth,N,No,19,53,1171.02
537,877,Didi,Milne,Female,92,1988-05-13,Accounting Assistant III,Financial Services,Mass Customer,N,Yes,3,33,4918.87
538,878,Clarence,Silby,Male,31,1982-11-01,Environmental Specialist,Manufacturing,Mass Customer,N,Yes,9,39,2809.75
539,884,Pepito,Lamming,Male,11,1978-01-30,Web Designer IV,Property,Mass Customer,N,No,17,43,2770.85
540,885,Yancey,Wivell,Male,20,1966-11-11,Statistician IV,Financial Services,Mass Customer,N,No,18,55,863.6799999999998
541,886,Dawna,McCullen,Female,53,1974-11-15,Accounting Assistant III,Health,Mass Customer,N,No,11,47,4067.6500000000005
542,888,Chickie,Gulleford,Female,62,1963-11-10,Accountant IV,Manufacturing,Mass Customer,N,No,10,58,2278.7000000000003
543,889,Ezequiel,Coggeshall,Male,46,1967-02-19,Sales Representative,Retail,Affluent Customer,N,Yes,10,54,2357.69
544,890,Tony,Cordsen,Female,55,1974-02-01,Dental Hygienist,Health,Mass Customer,N,Yes,15,47,1561.06
545,891,Talbot,Andrioni,Male,21,1981-08-06,Occupational Therapist,Health,High Net Worth,N,Yes,9,40,2197.68
546,893,Gibby,Fearnley,Male,97,1983-09-11,Geologist I,IT,Mass Customer,N,No,16,38,4868.870000000001
547,894,Catie,Kibbey,Female,13,1970-12-18,Desktop Support Technician,Financial Services,High Net Worth,N,Yes,9,51,3564.27
548,897,Pris,Fance,Female,25,1969-01-11,Account Executive,Manufacturing,Mass Customer,N,No,11,52,4080.8399999999997
549,898,Reyna,Braizier,Female,53,1977-08-28,General Manager,Financial Services,Affluent Customer,N,No,16,44,179.44
550,899,Teodora,Lawling,Female,42,1963-08-05,Business Systems Development Analyst,Health,Affluent Customer,N,Yes,12,58,1274.48
551,900,Clevey,Ivamy,Male,48,1990-08-07,Associate Professor,Manufacturing,Mass Customer,N,Yes,5,31,780.7
552,902,Selene,Vasiltsov,Female,37,1989-07-26,Staff Scientist,Retail,Mass Customer,N,No,18,32,6003.05
553,905,Dorian,Drinkel,Female,41,1978-02-11,Safety Technician II,Manufacturing,Affluent Customer,N,No,12,43,3553.2799999999997
554,907,Eamon,McWhin,Male,51,1978-12-25,Sales Associate,Property,High Net Worth,N,Yes,17,43,1370.3700000000001
555,910,Lewes,Foulcher,Male,50,1986-04-26,Biostatistician I,Financial Services,Mass Customer,N,No,14,35,1346.38
556,911,Marcellus,Shawcroft,Male,62,1974-10-13,Structural Analysis Engineer,Property,Affluent Customer,N,No,3,47,633.3499999999998
557,912,Vince,Dalmon,Male,37,1968-07-19,Sales Representative,Retail,Mass Customer,N,Yes,19,53,4164.21
558,915,Austina,Orrice,Female,17,1984-09-07,Budget/Accounting Analyst IV,Entertainment,Mass Customer,N,No,7,37,1260.1299999999999
559,917,Odo,MacKaig,Male,63,1964-05-06,VP Product Management,Financial Services,Mass Customer,N,No,19,57,5392.89
560,918,Mahmud,Chiles,Male,73,1975-02-26,Internal Auditor,Health,High Net Worth,N,No,13,46,4066.2400000000002
561,919,Grove,Peltzer,Male,48,1987-07-17,Registered Nurse,Health,Mass Customer,N,Yes,13,34,4458.889999999999
562,920,Stefano,Thornborrow,Male,89,1976-01-19,Software Test Engineer IV,Health,Mass Customer,N,Yes,19,45,4144.19
563,921,Gretchen,Seneschal,Female,77,1979-12-19,Help Desk Technician,Manufacturing,Mass Customer,N,No,7,42,6285.75
564,922,Bekki,Ralston,Female,52,1972-10-10,Operator,Financial Services,Mass Customer,N,No,19,49,41.129999999999995
565,923,Garrek,Grimwade,Male,44,1977-06-26,Senior Financial Analyst,Financial Services,High Net Worth,N,No,19,44,3337.16
566,925,Nicko,Pembridge,Male,42,1978-08-07,Accountant IV,Manufacturing,Affluent Customer,N,No,16,43,4371.16
567,926,Terrel,Matthisson,Male,18,1965-10-14,Professor,Telecommunications,Affluent Customer,N,No,10,56,1414.17
568,929,Kippy,Conerding,Male,0,1965-09-04,Database Administrator III,Financial Services,Mass Customer,N,Yes,13,56,2540.35
569,930,Evelina,Dinan,Female,86,1971-11-10,Executive Secretary,Retail,Mass Customer,N,Yes,8,50,150.89
570,933,Melany,L'oiseau,Female,75,1996-05-19,Help Desk Operator,Retail,Mass Customer,N,Yes,5,25,2817.63
571,934,Marcellus,Louisot,Male,76,1996-01-22,Human Resources Manager,Manufacturing,Mass Customer,N,No,6,25,4689.759999999999
572,936,Raffaello,Godleman,Male,64,1988-05-16,Speech Pathologist,Health,High Net Worth,N,No,3,33,8661.63
573,937,Nikolos,McKyrrelly,Male,65,1985-11-15,Human Resources Assistant IV,Manufacturing,Affluent Customer,N,No,15,36,2680.15
574,939,Cristian,Theodoris,Male,53,1961-01-10,Product Engineer,Manufacturing,Mass Customer,N,No,6,60,1818.27
575,940,Marnia,Claesens,Female,3,1987-06-16,Administrative Officer,Manufacturing,Mass Customer,N,No,9,34,3256.1400000000003
576,941,Tye,Doohan,Male,13,1995-02-02,Recruiting Manager,Financial Services,Affluent Customer,N,Yes,1,26,11668.949999999999
577,942,Shirley,Brook,Female,31,1974-02-07,Director of Sales,Financial Services,Mass Customer,N,Yes,14,47,1859.17
578,943,Holly,Gamett,Male,94,1979-09-17,Legal Assistant,Property,Affluent Customer,N,Yes,15,42,5300.950000000001
579,946,Bettina,Farrer,Female,16,1961-07-17,Research Associate,Manufacturing,High Net Worth,N,No,12,60,6305.6
580,947,Hyacinth,Naldrett,Female,43,1986-03-10,Pharmacist,Health,Mass Customer,N,No,10,35,2981.5200000000004
581,949,Jarid,Grebner,Male,18,1975-09-07,Executive Secretary,Health,Mass Customer,N,Yes,3,46,3644.49
582,952,Marina,Andresen,Female,34,1971-06-13,VP Sales,Financial Services,Affluent Customer,N,Yes,6,50,3569.98
583,954,Alain,Immins,Male,76,1995-02-28,VP Quality Control,Manufacturing,Mass Customer,N,Yes,7,26,3624.0
584,955,Teresina,Gibbie,Female,78,1989-10-01,Research Nurse,Health,Mass Customer,N,Yes,9,32,1429.36
585,956,Ezechiel,Pettecrew,Male,19,1960-09-26,Nuclear Power Engineer,Manufacturing,Mass Customer,N,Yes,9,61,936.9799999999998
586,957,Jamima,Gannan,Female,80,1994-08-20,Automation Specialist I,Manufacturing,Affluent Customer,N,Yes,7,27,2632.09
587,958,Kristofor,Saulter,Male,15,1964-01-14,Biostatistician IV,Health,High Net Worth,N,No,18,57,2183.7099999999996
588,960,Lannie,Crumley,Male,1,1968-10-10,GIS Technical Architect,Health,Mass Customer,N,Yes,12,53,3516.3700000000003
589,961,Rosamund,Shelton,Female,73,1986-08-10,Assistant Manager,Financial Services,Mass Customer,N,No,6,35,1035.3100000000002
590,964,Rhetta,Grellier,Female,35,1994-01-24,Assistant Professor,Financial Services,High Net Worth,N,No,6,27,2018.6
591,966,Krystyna,Linning,Female,70,1978-11-05,Speech Pathologist,Retail,High Net Worth,N,Yes,5,43,527.74
592,969,Jo,Mallinar,Female,20,1978-09-19,Health Coach IV,Health,High Net Worth,N,Yes,18,43,2793.0499999999997
593,970,Kellyann,Hawton,Female,2,1980-06-26,VP Accounting,Financial Services,High Net Worth,N,Yes,14,41,2840.8100000000004
594,971,Sarge,Lerohan,Male,11,1988-10-25,Geologist I,Manufacturing,High Net Worth,N,No,22,33,4015.7799999999997
595,972,Dena,Crewdson,Female,81,1981-07-23,Project Manager,Retail,Mass Customer,N,Yes,10,40,2158.9999999999995
596,973,Annabella,Hebron,Female,46,1979-08-02,Data Coordiator,Health,High Net Worth,N,No,15,42,6639.849999999999
597,976,Andonis,Slimmon,Male,10,1971-10-21,Graphic Designer,Financial Services,Affluent Customer,N,No,10,50,3830.6800000000003
598,979,Kayla,Falkingham,Female,42,1959-12-25,Budget/Accounting Analyst I,Manufacturing,High Net Worth,N,No,12,62,3756.9100000000003
599,980,Max,Gronaver,Female,19,1978-01-23,Registered Nurse,Health,Mass Customer,N,No,8,43,2640.55
600,982,Tibold,Bonwell,Male,14,1960-02-12,Geologist III,Health,High Net Worth,N,Yes,6,61,943.9300000000001
601,985,Aryn,O'Halloran,Female,29,1970-09-30,Help Desk Operator,Retail,High Net Worth,N,No,15,51,1690.91
602,986,Barnard,Stranks,Male,3,1994-10-05,Office Assistant I,Manufacturing,Mass Customer,N,Yes,8,27,4272.969999999999
603,987,Lars,Keher,Male,89,1974-08-29,Senior Cost Accountant,Financial Services,Affluent Customer,N,Yes,11,47,5180.26
604,988,Andree,Simonato,Female,35,1981-01-15,Director of Sales,Manufacturing,High Net Worth,N,No,7,40,243.94
605,989,Caralie,Morfett,Female,43,1982-05-24,Project Manager,Financial Services,Mass Customer,N,No,17,39,3380.3399999999997
606,990,Melissa,Purple,Female,56,1976-04-13,Administrative Officer,Manufacturing,Mass Customer,N,Yes,14,45,2353.4900000000002
607,991,Lenna,Coales,Female,11,1991-11-29,Financial Analyst,Financial Services,Mass Customer,N,Yes,10,30,2655.6000000000004
608,993,Reine,Semken,Female,71,1977-02-18,Account Coordinator,Argiculture,High Net Worth,N,No,17,44,2738.8900000000003
609,994,Rhetta,Kupker,Female,62,1977-11-14,Librarian,Entertainment,Affluent Customer,N,Yes,5,44,2069.64
610,995,Urbano,Mews,Male,16,1965-11-12,Information Systems Manager,Health,Mass Customer,N,Yes,19,56,6764.669999999999
611,997,Ambros,Kernes,Male,30,1981-07-03,Teacher,Telecommunications,Mass Customer,N,Yes,13,40,2923.2899999999995
612,998,Petunia,Dufton,Female,66,1965-12-13,Speech Pathologist,Manufacturing,Affluent Customer,N,Yes,5,56,585.45
613,1000,Paulie,Castelot,Female,44,1978-08-07,Compensation Analyst,Financial Services,Mass Customer,N,No,11,43,5383.48
614,1001,Finley,Vost,Male,63,1979-08-27,Recruiter,Retail,Mass Customer,N,No,14,42,2884.19
615,1003,Mariann,O'Geaney,Female,35,1968-02-03,Paralegal,Financial Services,High Net Worth,N,No,18,53,5300.38
616,1004,Colas,Pumfrett,Male,35,1975-07-09,Business Systems Development Analyst,IT,High Net Worth,N,No,22,46,3600.94
617,1005,Kalila,Birtwistle,Female,94,1967-09-15,Design Engineer,IT,High Net Worth,N,Yes,8,54,4365.25
618,1006,Norbert,Gotcher,Male,15,1977-08-10,Quality Control Specialist,Telecommunications,Affluent Customer,N,Yes,19,44,4687.53
619,1009,Nolie,Orring,Female,16,1957-05-09,Research Associate,Manufacturing,High Net Worth,N,Yes,13,64,2370.7799999999997
620,1010,Leighton,Ebbles,Male,24,1963-01-26,Nurse,Financial Services,Affluent Customer,N,No,17,58,386.36
621,1011,Cymbre,Janos,Female,42,1985-07-19,Occupational Therapist,Health,High Net Worth,N,Yes,10,36,1399.44
622,1013,Corissa,Zienkiewicz,Female,53,1976-09-06,Physical Therapy Assistant,Retail,High Net Worth,N,No,17,45,2463.79
623,1014,Miller,Faloon,Male,60,1960-10-14,Senior Developer,Property,Mass Customer,N,Yes,8,61,3933.79
624,1016,Adrian,Prettyjohns,Male,0,1959-08-12,Legal Assistant,IT,Mass Customer,N,Yes,17,62,1087.02
625,1017,Jacquenette,Pluthero,Female,88,1979-01-09,Assistant Media Planner,Entertainment,High Net Worth,N,No,16,42,2858.8900000000003
626,1018,Matthiew,Ferreras,Male,1,1994-11-27,Help Desk Operator,Manufacturing,Mass Customer,N,Yes,7,27,2497.8
627,1019,Ignazio,Milby,Male,42,1973-11-19,Human Resources Assistant II,Manufacturing,Mass Customer,N,Yes,14,48,2842.9
628,1021,Elvis,Rixon,Male,16,1977-10-02,Mechanical Systems Engineer,Retail,High Net Worth,N,No,7,44,5048.26
629,1022,Suzann,Wilks,Female,56,1990-03-04,Assistant Manager,Financial Services,Affluent Customer,N,Yes,14,31,6444.49
630,1024,Rhodia,D'Onise,Female,17,1992-06-05,Social Worker,Health,High Net Worth,N,Yes,2,29,4560.5599999999995
631,1027,Rolando,Sherewood,Male,33,1966-10-07,Statistician I,Financial Services,Affluent Customer,N,No,18,55,1449.4399999999998
632,1030,Nariko,Dummigan,Female,9,1962-05-05,Food Chemist,Health,Mass Customer,N,No,5,59,4698.6
633,1031,Roi,Ogden,Male,75,1983-09-15,Junior Executive,Manufacturing,Mass Customer,N,No,6,38,1463.88
634,1035,Kara-lynn,Doddridge,Female,77,1976-11-02,Operator,Retail,Affluent Customer,N,Yes,5,45,485.4600000000001
635,1036,Randene,Ingle,Female,6,1969-11-28,Paralegal,Financial Services,Mass Customer,N,Yes,12,52,3787.0
636,1040,Jacenta,Wedlock,Female,78,1975-03-04,Food Chemist,Health,High Net Worth,N,No,9,46,1768.4300000000003
637,1042,Isacco,Woodwind,Male,0,1976-01-14,Nuclear Power Engineer,Manufacturing,High Net Worth,N,Yes,11,45,2771.37
638,1043,Giorgi,Hurford,Male,34,1986-10-20,Sales Associate,Financial Services,Mass Customer,N,Yes,16,35,6933.55
639,1047,Standford,Tanswill,Male,39,1978-09-03,VP Accounting,Financial Services,Affluent Customer,N,No,11,43,2026.5400000000002
640,1049,Fraser,Gaenor,Male,35,1996-03-02,Software Consultant,Property,Mass Customer,N,No,2,25,4486.320000000001
641,1050,Marjie,Ghion,Female,7,1973-07-29,Software Consultant,Telecommunications,Mass Customer,N,Yes,15,48,2535.63
642,1051,Xylia,Lange,Female,34,1977-09-29,Help Desk Technician,Property,High Net Worth,N,Yes,14,44,1294.6899999999998
643,1052,Dela,Flannigan,Female,31,1986-02-02,Junior Executive,Financial Services,High Net Worth,N,No,3,35,3260.3199999999997
644,1054,Natal,Matiewe,Male,27,1983-08-09,Nuclear Power Engineer,Manufacturing,Mass Customer,N,Yes,13,38,3406.16
645,1055,Danell,Rose,Female,30,1988-06-08,Data Coordiator,Manufacturing,Mass Customer,N,No,12,33,343.24
646,1056,Kendricks,Markel,Male,96,1966-12-18,Software Test Engineer IV,Manufacturing,Affluent Customer,N,No,6,55,3954.42
647,1057,Laryssa,Durdle,Female,73,1969-04-06,Registered Nurse,Health,Mass Customer,N,No,5,52,2488.8
648,1058,Gretel,Gionettitti,Female,37,1987-10-24,Research Assistant IV,Retail,Affluent Customer,N,Yes,4,34,759.5700000000002
649,1059,Chantal,Plante,Female,68,1968-02-16,Account Representative III,Entertainment,High Net Worth,N,Yes,6,53,1618.8300000000002
650,1060,Vanda,Boadby,Female,88,1961-11-23,Associate Professor,Argiculture,Affluent Customer,N,Yes,13,60,2475.2799999999997
651,1063,Terrence,Geck,Male,22,1987-03-01,Actuary,Financial Services,Affluent Customer,N,Yes,13,34,3112.69
652,1064,Thornie,Andrusov,Male,3,1977-06-13,Librarian,Entertainment,Affluent Customer,N,Yes,8,44,1398.3999999999999
653,1065,Chilton,Ghirigori,Male,8,1962-06-27,Quality Engineer,Financial Services,Mass Customer,N,Yes,8,59,2753.32
654,1066,Hailey,Ricciardi,Male,45,1995-10-06,Recruiter,Telecommunications,High Net Worth,N,No,12,26,1396.98
655,1067,Berri,Cotillard,Female,13,1965-05-17,Engineer IV,Financial Services,Mass Customer,N,Yes,13,56,741.97
656,1069,Reese,Titterington,Male,85,1976-04-15,Web Designer I,Telecommunications,Mass Customer,N,No,15,45,1982.69
657,1072,Curt,Petrello,Male,60,1957-06-01,Senior Cost Accountant,Financial Services,High Net Worth,N,Yes,8,64,2102.32
658,1075,Cullin,Elcoate,Male,26,1967-07-25,Administrative Officer,Manufacturing,High Net Worth,N,No,7,54,2242.12
659,1078,Abe,Pilley,Male,69,1976-06-05,Executive Secretary,Manufacturing,Mass Customer,N,No,20,45,899.97
660,1079,Dennie,L' Anglois,Male,70,1978-01-03,Nurse Practicioner,Manufacturing,Mass Customer,N,No,18,43,2306.99
661,1081,Marga,Cradduck,Female,25,1985-10-21,Social Worker,Health,Mass Customer,N,No,16,36,3227.89
662,1084,Serena,Jagson,Female,54,1994-05-18,Accounting Assistant I,Retail,Affluent Customer,N,No,8,27,6580.56
663,1085,Lucho,Strafen,Male,4,1975-09-12,Internal Auditor,Health,Mass Customer,N,No,8,46,1081.65
664,1086,Ezechiel,Parnall,Male,84,1989-06-21,Statistician IV,Property,Mass Customer,N,Yes,4,32,4705.65
665,1087,Lian,Madrell,Female,39,1979-09-18,Financial Analyst,Financial Services,Mass Customer,N,Yes,8,42,1521.5700000000002
666,1089,Korney,Hess,Female,90,1988-09-17,Product Engineer,Property,Affluent Customer,N,No,12,33,2349.29
667,1094,Shaughn,Salters,Male,48,1975-12-27,Dental Hygienist,Health,High Net Worth,N,No,19,46,3632.3
668,1095,Emelda,Gerler,Female,2,1958-08-29,Project Manager,Health,Mass Customer,N,No,6,63,4498.34
669,1096,Jakie,Mungham,Male,33,1969-11-29,Software Test Engineer I,Health,High Net Worth,N,No,14,52,2086.85
670,1097,Gwenora,Grabbam,Female,71,1968-01-31,Engineer II,Financial Services,Mass Customer,N,Yes,18,53,666.7899999999998
671,1098,Maure,Crow,Female,99,1989-02-01,Administrative Assistant IV,Financial Services,Mass Customer,N,Yes,12,32,3879.14
672,1099,Jarrett,Maffia,Male,12,1975-01-13,Tax Accountant,Manufacturing,Affluent Customer,N,Yes,11,46,183.1999999999999
673,1100,Cord,Braundt,Male,59,1983-01-02,Engineer I,Manufacturing,Mass Customer,N,No,15,38,1051.23
674,1102,Stephana,Puzey,Female,16,1976-08-17,Recruiting Manager,Manufacturing,Affluent Customer,N,No,15,45,5025.4400000000005
675,1103,Glynnis,Sailor,Female,76,1978-01-30,Financial Advisor,Financial Services,High Net Worth,N,Yes,20,43,7367.88
676,1104,Jewelle,Pincott,Female,82,1959-12-31,Programmer III,Retail,Mass Customer,N,No,8,62,2568.9700000000003
677,1106,Sibyl,Bigmore,Female,2,1962-12-17,Software Consultant,Retail,Mass Customer,N,No,15,59,5691.610000000001
678,1107,Maridel,Whitby,Female,70,1974-07-17,Social Worker,Health,High Net Worth,N,No,18,47,1843.57
679,1108,Ginnie,Farriar,Female,86,1962-03-06,Dental Hygienist,Health,Mass Customer,N,No,17,59,1338.61
680,1109,Nestor,Billingsley,Male,21,1989-09-01,Web Developer II,Entertainment,High Net Worth,N,No,6,32,683.2
681,1110,Lazar,Cherryman,Male,73,1991-03-17,Information Systems Manager,Retail,High Net Worth,N,No,12,30,4574.099999999999
682,1113,Dorie,Willock,Male,45,1992-06-24,Recruiter,Property,Mass Customer,N,No,6,29,6072.4800000000005
683,1114,Evonne,Southan,Female,96,1976-06-03,Structural Engineer,Retail,Mass Customer,N,No,14,45,1774.12
684,1116,Tori,Coche,Female,59,1974-06-26,Assistant Manager,Health,Mass Customer,N,Yes,16,47,4053.92
685,1118,Colline,Coulman,Female,95,1975-12-19,Sales Representative,Retail,Mass Customer,N,Yes,9,46,1858.9699999999998
686,1120,Jacquelyn,Rowlinson,Female,87,1980-08-31,Web Developer IV,Retail,Affluent Customer,N,No,12,41,912.9400000000002
687,1121,Dione,Raithby,Female,30,1984-01-21,Registered Nurse,Health,Mass Customer,N,Yes,3,37,327.07000000000016
688,1124,Eben,Threader,Male,36,1965-02-03,Health Coach III,Health,Affluent Customer,N,Yes,9,56,2742.04
689,1125,Raff,Everley,Male,25,1990-01-19,Software Test Engineer III,IT,Affluent Customer,N,No,9,31,2839.93
690,1127,Elly,Ormshaw,Female,30,1991-02-27,Physical Therapy Assistant,Financial Services,Mass Customer,N,No,8,30,2285.05
691,1128,Kirsten,Longman,Female,47,1992-04-12,Financial Advisor,Financial Services,Mass Customer,N,Yes,8,29,3388.35
692,1132,Coriss,Darkott,Female,99,1985-08-01,Actuary,Financial Services,Affluent Customer,N,Yes,9,36,3203.16
693,1134,Sullivan,Scullion,Male,22,1994-09-30,Administrative Assistant IV,Financial Services,Affluent Customer,N,No,3,27,1733.7900000000002
694,1135,Mireielle,Avrasin,Female,60,1980-05-03,Software Engineer IV,Financial Services,Mass Customer,N,Yes,11,41,1758.9800000000002
695,1136,Ivan,Blackhall,Male,72,1977-08-31,Executive Secretary,Property,High Net Worth,N,No,7,44,3394.1
696,1138,Elli,Loxdale,Female,77,1991-09-21,Statistician I,Retail,Mass Customer,N,Yes,5,30,5174.44
697,1139,Shellysheldon,Wickey,Male,52,1982-09-15,Editor,Manufacturing,Mass Customer,N,Yes,16,39,1434.57
698,1144,Damon,Phelip,Male,73,1996-12-12,Environmental Specialist,Health,High Net Worth,N,Yes,5,25,5961.25
